split,sample_id,family,parent_relative_l2,cpadc_relative_l2,relative_improvement_fraction,nonworse,adaptation_accepted,all_saved_time_indices,prediction_sealed_before_truth
validation,validation_layered_00212,layered,4.85201433203087,4.85201433203087,0.0,True,False,401,True
validation,validation_layered_00213,layered,4.684280973261169,4.684280973261169,0.0,True,False,401,True
validation,validation_layered_00214,layered,4.812190051083428,4.621862504023529,0.039551128496483366,True,True,401,True
validation,validation_layered_00215,layered,5.169973340077876,5.052628402532326,0.022697397032183184,True,True,401,True
validation,validation_layered_00216,layered,5.058970012880802,5.058970012880802,0.0,True,False,401,True
validation,validation_layered_00217,layered,4.829372296535686,4.705546026103309,0.025640241180246756,True,True,401,True
validation,validation_layered_00218,layered,4.7862180112123385,4.7862180112123385,0.0,True,False,401,True
validation,validation_layered_00219,layered,5.2591712412312415,5.2591712412312415,0.0,True,False,401,True
validation,validation_layered_00220,layered,5.152109594937688,5.046995305133097,0.020402184361115436,True,True,401,True
validation,validation_layered_00221,layered,5.003087739850391,4.862186892688504,0.02816277756625953,True,True,401,True
validation,validation_layered_00222,layered,4.909178564401811,4.909178564401811,0.0,True,False,401,True
validation,validation_layered_00223,layered,5.264228654207572,5.264228654207572,0.0,True,False,401,True
validation,validation_layered_00224,layered,4.454786051295341,4.454786051295341,0.0,True,False,401,True
validation,validation_layered_00225,layered,4.647780799813029,4.5528243104996475,0.02043050079237849,True,True,401,True
validation,validation_layered_00226,layered,4.923880042190423,4.923880042190423,0.0,True,False,401,True
validation,validation_layered_00227,layered,4.953228933418978,4.953228933418978,0.0,True,False,401,True
validation,validation_layered_00228,layered,5.030187458606816,4.939064732475215,0.018115175007183373,True,True,401,True
validation,validation_layered_00229,layered,4.961140164791452,4.961140164791452,0.0,True,False,401,True
validation,validation_layered_00230,layered,4.717262266361152,4.717262266361152,0.0,True,False,401,True
validation,validation_layered_00231,layered,6.32942282417721,6.32942282417721,0.0,True,False,401,True
validation,validation_layered_00232,layered,4.803423437213387,4.76543256612269,0.007909123896172012,True,True,401,True
validation,validation_layered_00233,layered,4.7225616568525215,4.5588536298818,0.03466509044581305,True,True,401,True
validation,validation_layered_00234,layered,5.141090235458166,5.005365169309668,0.026400055228052714,True,True,401,True
validation,validation_layered_00235,layered,4.808475365504642,4.808475365504642,0.0,True,False,401,True
validation,validation_layered_00236,layered,5.333135208386205,5.333135208386205,0.0,True,False,401,True
validation,validation_layered_00237,layered,6.212466838011646,6.212466838011646,0.0,True,False,401,True
validation,validation_layered_00238,layered,5.7946934912766945,5.7946934912766945,0.0,True,False,401,True
validation,validation_layered_00239,layered,5.172033697287198,5.172033697287198,0.0,True,False,401,True
validation,validation_marmousi_00000,marmousi,6.537496568051623,6.465517817580511,0.011010139695195814,True,True,401,True
validation,validation_marmousi_00001,marmousi,7.352115864261138,7.352115864261138,0.0,True,False,401,True
validation,validation_marmousi_00002,marmousi,7.215525320346203,7.215525320346203,0.0,True,False,401,True
validation,validation_marmousi_00003,marmousi,6.950914678466567,6.950914678466567,0.0,True,False,401,True
validation,validation_marmousi_00004,marmousi,6.663371081149276,6.663371081149276,0.0,True,False,401,True
validation,validation_marmousi_00005,marmousi,6.810084285317307,6.712113029901699,0.014386203064598807,True,True,401,True
validation,validation_marmousi_00006,marmousi,5.222251753862771,5.222251753862771,0.0,True,False,401,True
validation,validation_marmousi_00007,marmousi,6.491080118463176,6.410191377598996,0.01246152248746726,True,True,401,True
validation,validation_marmousi_00008,marmousi,6.770337725983841,6.770337725983841,0.0,True,False,401,True
validation,validation_marmousi_00009,marmousi,5.81758500413767,5.81758500413767,0.0,True,False,401,True
validation,validation_marmousi_00010,marmousi,7.434132434716266,7.34716688112985,0.011698144248856816,True,True,401,True
validation,validation_marmousi_00011,marmousi,6.069275518168361,6.069275518168361,0.0,True,False,401,True
validation,validation_marmousi_00012,marmousi,7.037718894124681,6.944343837538155,0.01326780139861486,True,True,401,True
validation,validation_marmousi_00013,marmousi,6.564237975560325,6.564237975560325,0.0,True,False,401,True
validation,validation_marmousi_00014,marmousi,6.757395914180148,6.757395914180148,0.0,True,False,401,True
validation,validation_marmousi_00015,marmousi,5.545095107871855,5.473497360154826,0.012911906166476505,True,True,401,True
validation,validation_marmousi_00016,marmousi,6.746608133205015,6.6625482006247685,0.012459584271172651,True,True,401,True
validation,validation_marmousi_00017,marmousi,5.845803784772439,5.845803784772439,0.0,True,False,401,True
validation,validation_marmousi_00018,marmousi,8.23138854747384,8.113659443613331,0.014302459807542276,True,True,401,True
validation,validation_marmousi_00019,marmousi,5.53109611839017,5.53109611839017,0.0,True,False,401,True
validation,validation_marmousi_00020,marmousi,4.803288565431924,4.803288565431924,0.0,True,False,401,True
validation,validation_marmousi_00021,marmousi,6.4854291033380065,6.403816207519896,0.012584039470280316,True,True,401,True
validation,validation_marmousi_00022,marmousi,7.305819546722728,7.305819546722728,0.0,True,False,401,True
validation,validation_marmousi_00023,marmousi,6.8495302417764785,6.773178498157156,0.011147004381941378,True,True,401,True
validation,validation_marmousi_00024,marmousi,7.689105131769743,7.689105131769743,0.0,True,False,401,True
validation,validation_marmousi_00025,marmousi,7.197114516984543,7.197114516984543,0.0,True,False,401,True
validation,validation_marmousi_00026,marmousi,6.9419548530326285,6.9419548530326285,0.0,True,False,401,True
validation,validation_marmousi_00027,marmousi,5.882931975027534,5.882931975027534,0.0,True,False,401,True
validation,validation_marmousi_00028,marmousi,6.7688986221839365,6.7688986221839365,0.0,True,False,401,True
validation,validation_marmousi_00029,marmousi,6.1991849269568045,6.125388036204765,0.011904289293119532,True,True,401,True
validation,validation_marmousi_00030,marmousi,5.326241266071936,5.326241266071936,0.0,True,False,401,True
validation,validation_marmousi_00031,marmousi,7.2237132788475895,7.2237132788475895,0.0,True,False,401,True
validation,validation_marmousi_00032,marmousi,6.056313501974295,5.983941974685285,0.011949765689213056,True,True,401,True
validation,validation_marmousi_00033,marmousi,7.29588884166325,7.29588884166325,0.0,True,False,401,True
validation,validation_marmousi_00034,marmousi,6.100163380947225,6.021252038525748,0.012935939169751129,True,True,401,True
validation,validation_marmousi_00035,marmousi,7.239404664321668,7.239404664321668,0.0,True,False,401,True
validation,validation_marmousi_00036,marmousi,5.081015017893582,5.081015017893582,0.0,True,False,401,True
validation,validation_marmousi_00037,marmousi,6.057116494699022,6.057116494699022,0.0,True,False,401,True
validation,validation_marmousi_00038,marmousi,4.647570663543055,4.647570663543055,0.0,True,False,401,True
validation,validation_marmousi_00039,marmousi,6.436741076137855,6.436741076137855,0.0,True,False,401,True
validation,validation_marmousi_00040,marmousi,7.0289164518685165,7.0289164518685165,0.0,True,False,401,True
validation,validation_marmousi_00041,marmousi,8.163478796972232,8.163478796972232,0.0,True,False,401,True
validation,validation_marmousi_00042,marmousi,7.682969407995164,7.682969407995164,0.0,True,False,401,True
validation,validation_marmousi_00043,marmousi,4.977064421476354,4.977064421476354,0.0,True,False,401,True
validation,validation_marmousi_00044,marmousi,6.3094100983472465,6.237736349714319,0.01135981771920369,True,True,401,True
validation,validation_marmousi_00045,marmousi,6.042387728230773,5.9774716474486445,0.01074344840183507,True,True,401,True
validation,validation_marmousi_00046,marmousi,4.647070255477707,4.647070255477707,0.0,True,False,401,True
validation,validation_marmousi_00047,marmousi,7.586061397133832,7.586061397133832,0.0,True,False,401,True
validation,validation_marmousi_00048,marmousi,5.13291019026445,5.13291019026445,0.0,True,False,401,True
validation,validation_marmousi_00049,marmousi,4.4826789110679925,4.4826789110679925,0.0,True,False,401,True
validation,validation_marmousi_00050,marmousi,4.967977242435187,4.967977242435187,0.0,True,False,401,True
validation,validation_marmousi_00051,marmousi,5.185824371095451,5.185824371095451,0.0,True,False,401,True
validation,validation_marmousi_00052,marmousi,5.534111514202755,5.470407982084672,0.011511067667247821,True,True,401,True
validation,validation_marmousi_00053,marmousi,3.9238685211618196,3.9298519742025695,-0.001524886220952743,False,True,401,True
validation,validation_marmousi_00054,marmousi,6.687542880789115,6.687542880789115,0.0,True,False,401,True
validation,validation_marmousi_00055,marmousi,6.427834337605517,6.427834337605517,0.0,True,False,401,True
validation,validation_marmousi_00056,marmousi,6.417498612431503,6.338617860315073,0.012291510583832205,True,True,401,True
validation,validation_marmousi_00057,marmousi,6.406461023017033,6.406461023017033,0.0,True,False,401,True
validation,validation_marmousi_00058,marmousi,4.11120818453787,4.11120818453787,0.0,True,False,401,True
validation,validation_marmousi_00059,marmousi,6.5998655968597335,6.51743265034719,0.012490094730378444,True,True,401,True
validation,validation_marmousi_00060,marmousi,5.522116798914937,5.522116798914937,0.0,True,False,401,True
validation,validation_marmousi_00061,marmousi,6.29591653224742,6.29591653224742,0.0,True,False,401,True
validation,validation_marmousi_00062,marmousi,5.31668283021792,5.31668283021792,0.0,True,False,401,True
validation,validation_marmousi_00063,marmousi,5.604423349059886,5.604423349059886,0.0,True,False,401,True
validation,validation_marmousi_00064,marmousi,6.01728144050948,6.01728144050948,0.0,True,False,401,True
validation,validation_marmousi_00065,marmousi,5.584261407838269,5.513991431839595,0.01258357567216322,True,True,401,True
validation,validation_marmousi_00066,marmousi,5.134048502282234,5.0746357831094215,0.011572294096248251,True,True,401,True
validation,validation_marmousi_00067,marmousi,4.79718889673325,4.79718889673325,0.0,True,False,401,True
validation,validation_marmousi_00068,marmousi,6.571731286755818,6.571731286755818,0.0,True,False,401,True
validation,validation_marmousi_00069,marmousi,6.702516978505131,6.702516978505131,0.0,True,False,401,True
validation,validation_marmousi_00070,marmousi,6.103421583670897,6.024957907037807,0.01285568685653503,True,True,401,True
validation,validation_marmousi_00071,marmousi,5.646461238977123,5.646461238977123,0.0,True,False,401,True
validation,validation_marmousi_00072,marmousi,5.648612029709068,5.648612029709068,0.0,True,False,401,True
validation,validation_marmousi_00073,marmousi,4.681852543906891,4.681852543906891,0.0,True,False,401,True
validation,validation_marmousi_00074,marmousi,5.337102204616098,5.337102204616098,0.0,True,False,401,True
validation,validation_marmousi_00075,marmousi,6.831413252015175,6.736926921494363,0.013831154262690834,True,True,401,True
validation,validation_marmousi_00076,marmousi,6.070278469688187,5.991874161785742,0.012916097390581853,True,True,401,True
validation,validation_marmousi_00077,marmousi,4.702488242498347,4.702488242498347,0.0,True,False,401,True
validation,validation_marmousi_00078,marmousi,5.6520708522858465,5.578482144867553,0.013019777943606722,True,True,401,True
validation,validation_marmousi_00079,marmousi,6.321785544735164,6.321785544735164,0.0,True,False,401,True
validation,validation_marmousi_00080,marmousi,4.970104195119559,4.925274839064499,0.009019802059498214,True,True,401,True
validation,validation_marmousi_00081,marmousi,5.726413879570195,5.726413879570195,0.0,True,False,401,True
validation,validation_marmousi_00082,marmousi,3.9956909488878316,3.9956909488878316,0.0,True,False,401,True
validation,validation_marmousi_00083,marmousi,5.6345259998335955,5.6345259998335955,0.0,True,False,401,True
validation,validation_marmousi_00084,marmousi,4.7182065471044705,4.7182065471044705,0.0,True,False,401,True
validation,validation_marmousi_00085,marmousi,4.6807783967074945,4.6807783967074945,0.0,True,False,401,True
validation,validation_marmousi_00086,marmousi,6.659722353644381,6.659722353644381,0.0,True,False,401,True
validation,validation_marmousi_00087,marmousi,5.773522153273243,5.773522153273243,0.0,True,False,401,True
validation,validation_marmousi_00088,marmousi,6.162799939489633,6.162799939489633,0.0,True,False,401,True
validation,validation_marmousi_00089,marmousi,5.019640654290667,4.945625651521816,0.014745079950212146,True,True,401,True
validation,validation_marmousi_00090,marmousi,7.106459289997773,7.106459289997773,0.0,True,False,401,True
validation,validation_marmousi_00091,marmousi,5.43980723577183,5.43980723577183,0.0,True,False,401,True
validation,validation_marmousi_00092,marmousi,6.019258764421481,6.019258764421481,0.0,True,False,401,True
validation,validation_marmousi_00093,marmousi,5.982808987248968,5.982808987248968,0.0,True,False,401,True
validation,validation_marmousi_00094,marmousi,4.885876040866374,4.885876040866374,0.0,True,False,401,True
validation,validation_marmousi_00095,marmousi,6.413601603112402,6.413601603112402,0.0,True,False,401,True
validation,validation_marmousi_00096,marmousi,4.60430082083443,4.571608517323522,0.007100383919959237,True,True,401,True
validation,validation_marmousi_00097,marmousi,7.153387973115993,7.153387973115993,0.0,True,False,401,True
validation,validation_marmousi_00098,marmousi,6.0747972334112745,6.015839288906622,0.00970533537817279,True,True,401,True
validation,validation_marmousi_00099,marmousi,7.190039538755288,7.190039538755288,0.0,True,False,401,True
validation,validation_marmousi_00100,marmousi,6.750294580465121,6.750294580465121,0.0,True,False,401,True
validation,validation_marmousi_00101,marmousi,5.737172916701119,5.666263393128231,0.01235966295637829,True,True,401,True
validation,validation_marmousi_00102,marmousi,8.16777035020853,8.050823374545605,0.01431810281736672,True,True,401,True
validation,validation_marmousi_00103,marmousi,5.307296630011469,5.307296630011469,0.0,True,False,401,True
validation,validation_marmousi_00104,marmousi,4.879705693314045,4.879705693314045,0.0,True,False,401,True
validation,validation_marmousi_00105,marmousi,6.7416712974573505,6.7416712974573505,0.0,True,False,401,True
validation,validation_marmousi_00106,marmousi,5.818990706108581,5.724969566745019,0.016157636970422024,True,True,401,True
validation,validation_marmousi_00107,marmousi,5.411455582840474,5.411455582840474,0.0,True,False,401,True
validation,validation_marmousi_00108,marmousi,5.944151790103737,5.944151790103737,0.0,True,False,401,True
validation,validation_marmousi_00109,marmousi,8.48493738978775,8.48493738978775,0.0,True,False,401,True
validation,validation_marmousi_00110,marmousi,7.1943270586470325,7.1943270586470325,0.0,True,False,401,True
validation,validation_marmousi_00111,marmousi,6.831036103001422,6.831036103001422,0.0,True,False,401,True
validation,validation_marmousi_00112,marmousi,6.172832853486795,6.172832853486795,0.0,True,False,401,True
validation,validation_marmousi_00113,marmousi,6.979888286605166,6.979888286605166,0.0,True,False,401,True
validation,validation_marmousi_00114,marmousi,6.664560746524558,6.664560746524558,0.0,True,False,401,True
validation,validation_marmousi_00115,marmousi,6.874037551349958,6.874037551349958,0.0,True,False,401,True
validation,validation_marmousi_00116,marmousi,4.695710787247857,4.695710787247857,0.0,True,False,401,True
validation,validation_marmousi_00117,marmousi,6.582292862782909,6.505286966531317,0.011698947138464866,True,True,401,True
validation,validation_marmousi_00118,marmousi,6.411841158164869,6.411841158164869,0.0,True,False,401,True
validation,validation_marmousi_00119,marmousi,6.140713391731252,6.140713391731252,0.0,True,False,401,True
validation,validation_marmousi_00120,marmousi,6.863385717874056,6.863385717874056,0.0,True,False,401,True
validation,validation_marmousi_00121,marmousi,6.983110699901924,6.983110699901924,0.0,True,False,401,True
validation,validation_marmousi_00122,marmousi,5.82243038635041,5.748883703716054,0.0126316121884038,True,True,401,True
validation,validation_marmousi_00123,marmousi,6.755090045888799,6.674984568920928,0.011858535774311849,True,True,401,True
validation,validation_marmousi_00124,marmousi,4.885074175027639,4.885074175027639,0.0,True,False,401,True
validation,validation_marmousi_00125,marmousi,5.33078881371469,5.33078881371469,0.0,True,False,401,True
validation,validation_marmousi_00126,marmousi,5.295138794104072,5.295138794104072,0.0,True,False,401,True
validation,validation_marmousi_00127,marmousi,4.708215093230835,4.708215093230835,0.0,True,False,401,True
validation,validation_marmousi_00128,marmousi,5.203962285967445,5.203962285967445,0.0,True,False,401,True
validation,validation_marmousi_00129,marmousi,6.775449025058521,6.684349704105002,0.01344550311227998,True,True,401,True
validation,validation_marmousi_00130,marmousi,5.071361467674594,5.071361467674594,0.0,True,False,401,True
validation,validation_marmousi_00131,marmousi,6.691295109813374,6.602956095103148,0.013202080204274429,True,True,401,True
validation,validation_marmousi_00132,marmousi,6.847907781488537,6.7715159853281355,0.011155494290811892,True,True,401,True
validation,validation_marmousi_00133,marmousi,5.506243896978803,5.451923850803642,0.009865172555281434,True,True,401,True
validation,validation_marmousi_00134,marmousi,6.66606366031432,6.66606366031432,0.0,True,False,401,True
validation,validation_marmousi_00135,marmousi,5.940970102879744,5.940970102879744,0.0,True,False,401,True
validation,validation_marmousi_00136,marmousi,6.038332966827132,6.038332966827132,0.0,True,False,401,True
validation,validation_marmousi_00137,marmousi,4.591531411058375,4.545360647541885,0.010055634903268025,True,True,401,True
validation,validation_marmousi_00138,marmousi,4.905546603314499,4.854276864954144,0.01045138136608743,True,True,401,True
validation,validation_marmousi_00139,marmousi,6.785350352061287,6.785350352061287,0.0,True,False,401,True
validation,validation_marmousi_00140,marmousi,6.418864648361742,6.418864648361742,0.0,True,False,401,True
validation,validation_marmousi_00141,marmousi,7.629604578225854,7.629604578225854,0.0,True,False,401,True
validation,validation_marmousi_00142,marmousi,5.230996983671607,5.230996983671607,0.0,True,False,401,True
validation,validation_marmousi_00143,marmousi,6.384997915012852,6.293382939171542,0.014348473885308436,True,True,401,True
validation,validation_marmousi_00144,marmousi,4.269849357768426,4.214455249923767,0.0129733166683918,True,True,401,True
validation,validation_marmousi_00145,marmousi,6.542887406649947,6.542887406649947,0.0,True,False,401,True
validation,validation_marmousi_00146,marmousi,5.912800452613391,5.912800452613391,0.0,True,False,401,True
validation,validation_marmousi_00147,marmousi,5.714266432666909,5.6401300709160695,0.012973907084034763,True,True,401,True
validation,validation_marmousi_00148,marmousi,5.667840380418882,5.667840380418882,0.0,True,False,401,True
validation,validation_marmousi_00149,marmousi,5.039133948371977,4.981929663878141,0.01135200712660504,True,True,401,True
test_id,test_id_uniform_00000,uniform,6.511691152125766,6.511691152125766,0.0,True,False,401,True
test_id,test_id_uniform_00001,uniform,7.181996385112287,7.181996385112287,0.0,True,False,401,True
test_id,test_id_uniform_00002,uniform,4.772162654359234,4.772162654359234,0.0,True,False,401,True
test_id,test_id_uniform_00003,uniform,5.04222115091695,5.04222115091695,0.0,True,False,401,True
test_id,test_id_uniform_00004,uniform,6.495046636338911,6.495046636338911,0.0,True,False,401,True
test_id,test_id_uniform_00005,uniform,5.369528384107072,5.336354558480508,0.006178163751727849,True,True,401,True
test_id,test_id_uniform_00006,uniform,5.417227227800254,5.417227227800254,0.0,True,False,401,True
test_id,test_id_uniform_00007,uniform,5.582976433422551,5.582976433422551,0.0,True,False,401,True
test_id,test_id_uniform_00008,uniform,5.336628156530586,5.336628156530586,0.0,True,False,401,True
test_id,test_id_uniform_00009,uniform,6.007833009214623,6.007833009214623,0.0,True,False,401,True
test_id,test_id_uniform_00010,uniform,5.990233375727435,5.990233375727435,0.0,True,False,401,True
test_id,test_id_uniform_00011,uniform,4.4155470689867355,4.4155470689867355,0.0,True,False,401,True
test_id,test_id_uniform_00012,uniform,4.463569283181761,4.463569283181761,0.0,True,False,401,True
test_id,test_id_uniform_00013,uniform,5.010974394409384,4.9289361762676345,0.016371709708450668,True,True,401,True
test_id,test_id_uniform_00014,uniform,7.154744406827793,7.154744406827793,0.0,True,False,401,True
test_id,test_id_uniform_00015,uniform,6.252563381662591,6.252563381662591,0.0,True,False,401,True
test_id,test_id_uniform_00016,uniform,4.946244558041888,4.946244558041888,0.0,True,False,401,True
test_id,test_id_uniform_00017,uniform,6.371731069531232,6.371731069531232,0.0,True,False,401,True
test_id,test_id_uniform_00018,uniform,4.810118248672338,4.810118248672338,0.0,True,False,401,True
test_id,test_id_uniform_00019,uniform,4.772267689198532,4.772267689198532,0.0,True,False,401,True
test_id,test_id_uniform_00020,uniform,5.992474057624808,5.992474057624808,0.0,True,False,401,True
test_id,test_id_uniform_00021,uniform,5.272728429434971,5.272728429434971,0.0,True,False,401,True
test_id,test_id_uniform_00022,uniform,5.58102664044045,5.58102664044045,0.0,True,False,401,True
test_id,test_id_uniform_00023,uniform,6.13515251093287,6.13515251093287,0.0,True,False,401,True
test_id,test_id_uniform_00024,uniform,5.236295796138635,5.236295796138635,0.0,True,False,401,True
test_id,test_id_uniform_00025,uniform,5.672268940671048,5.672268940671048,0.0,True,False,401,True
test_id,test_id_uniform_00026,uniform,5.650469111540718,5.650310857150222,2.8007301229712037e-05,True,True,401,True
test_id,test_id_uniform_00027,uniform,6.774813856650881,6.7244563397723525,0.0074330480429498575,True,True,401,True
test_id,test_id_uniform_00028,uniform,7.201274150717632,7.201274150717632,0.0,True,False,401,True
test_id,test_id_uniform_00029,uniform,5.552019963445201,5.552019963445201,0.0,True,False,401,True
test_id,test_id_uniform_00030,uniform,5.759105239480154,5.759105239480154,0.0,True,False,401,True
test_id,test_id_uniform_00031,uniform,6.69571498400817,6.69571498400817,0.0,True,False,401,True
test_id,test_id_uniform_00032,uniform,4.603991848211521,4.603991848211521,0.0,True,False,401,True
test_id,test_id_uniform_00033,uniform,6.0403317004101975,6.0403317004101975,0.0,True,False,401,True
test_id,test_id_uniform_00034,uniform,5.40988656588945,5.40988656588945,0.0,True,False,401,True
test_id,test_id_uniform_00035,uniform,4.813013712500333,4.813013712500333,0.0,True,False,401,True
test_id,test_id_uniform_00036,uniform,4.858262038951748,4.858262038951748,0.0,True,False,401,True
test_id,test_id_uniform_00037,uniform,7.428018382629301,7.428018382629301,0.0,True,False,401,True
test_id,test_id_uniform_00038,uniform,6.336664459192303,6.336664459192303,0.0,True,False,401,True
test_id,test_id_uniform_00039,uniform,4.317860254787429,4.230184415321022,0.020305390701145537,True,True,401,True
test_id,test_id_uniform_00040,uniform,5.922070028055849,5.922070028055849,0.0,True,False,401,True
test_id,test_id_uniform_00041,uniform,4.847187537368993,4.847187537368993,0.0,True,False,401,True
test_id,test_id_uniform_00042,uniform,5.022238870443274,4.9655615106568405,0.011285277592029531,True,True,401,True
test_id,test_id_uniform_00043,uniform,4.9069045611493385,4.9069045611493385,0.0,True,False,401,True
test_id,test_id_uniform_00044,uniform,4.823327464613298,4.652491946363875,0.035418602510978316,True,True,401,True
test_id,test_id_uniform_00045,uniform,4.299624800772049,4.299624800772049,0.0,True,False,401,True
test_id,test_id_uniform_00046,uniform,5.023226755887466,5.023226755887466,0.0,True,False,401,True
test_id,test_id_uniform_00047,uniform,5.5286511446233915,5.5286511446233915,0.0,True,False,401,True
test_id,test_id_uniform_00048,uniform,5.546323921035904,5.546323921035904,0.0,True,False,401,True
test_id,test_id_uniform_00049,uniform,8.03129540923584,8.03129540923584,0.0,True,False,401,True
test_id,test_id_uniform_00050,uniform,6.291365471662942,6.291365471662942,0.0,True,False,401,True
test_id,test_id_uniform_00051,uniform,6.546303558517903,6.546303558517903,0.0,True,False,401,True
test_id,test_id_uniform_00052,uniform,4.7679427972894155,4.622386560214379,0.030528100537989898,True,True,401,True
test_id,test_id_uniform_00053,uniform,5.640667829096453,5.640667829096453,0.0,True,False,401,True
test_id,test_id_uniform_00054,uniform,4.395290327323275,4.296858816006507,0.02239476894276352,True,True,401,True
test_id,test_id_uniform_00055,uniform,7.028494138529686,6.941377254649127,0.012394814901102445,True,True,401,True
test_id,test_id_uniform_00056,uniform,6.700846956662356,6.700846956662356,0.0,True,False,401,True
test_id,test_id_uniform_00057,uniform,5.284783273838462,5.284783273838462,0.0,True,False,401,True
test_id,test_id_uniform_00058,uniform,6.601769862734808,6.601769862734808,0.0,True,False,401,True
test_id,test_id_uniform_00059,uniform,5.097512389992066,5.097512389992066,0.0,True,False,401,True
test_id,test_id_uniform_00060,uniform,5.291143788607689,5.291143788607689,0.0,True,False,401,True
test_id,test_id_uniform_00061,uniform,5.761725723305284,5.761725723305284,0.0,True,False,401,True
test_id,test_id_uniform_00062,uniform,4.901275783362535,4.901275783362535,0.0,True,False,401,True
test_id,test_id_uniform_00063,uniform,4.890516914377159,4.890516914377159,0.0,True,False,401,True
test_id,test_id_uniform_00064,uniform,5.321973638842953,5.321973638842953,0.0,True,False,401,True
test_id,test_id_uniform_00065,uniform,6.782897266391203,6.782897266391203,0.0,True,False,401,True
test_id,test_id_uniform_00066,uniform,5.532619209308508,5.532619209308508,0.0,True,False,401,True
test_id,test_id_uniform_00067,uniform,5.577630224202729,5.577630224202729,0.0,True,False,401,True
test_id,test_id_uniform_00068,uniform,5.000997726393295,5.000997726393295,0.0,True,False,401,True
test_id,test_id_uniform_00069,uniform,5.105332899639711,5.014703127888164,0.017751980827331124,True,True,401,True
test_id,test_id_uniform_00070,uniform,5.665693054559456,5.665693054559456,0.0,True,False,401,True
test_id,test_id_uniform_00071,uniform,5.969844308224833,5.969844308224833,0.0,True,False,401,True
test_id,test_id_uniform_00072,uniform,6.6465557464250935,6.6465557464250935,0.0,True,False,401,True
test_id,test_id_uniform_00073,uniform,5.067660046582715,5.067660046582715,0.0,True,False,401,True
test_id,test_id_uniform_00074,uniform,5.455275764146959,5.455275764146959,0.0,True,False,401,True
test_id,test_id_uniform_00075,uniform,6.324282601362026,6.324282601362026,0.0,True,False,401,True
test_id,test_id_uniform_00076,uniform,6.723273261686669,6.723273261686669,0.0,True,False,401,True
test_id,test_id_uniform_00077,uniform,6.96684382984619,6.96684382984619,0.0,True,False,401,True
test_id,test_id_uniform_00078,uniform,6.745290270505496,6.745290270505496,0.0,True,False,401,True
test_id,test_id_uniform_00079,uniform,7.0907289124208495,7.0907289124208495,0.0,True,False,401,True
test_id,test_id_uniform_00080,uniform,6.183459308126433,6.135210070873402,0.007802952174298389,True,True,401,True
test_id,test_id_uniform_00081,uniform,5.521986254405801,5.521986254405801,0.0,True,False,401,True
test_id,test_id_uniform_00082,uniform,5.317995700901006,5.317995700901006,0.0,True,False,401,True
test_id,test_id_uniform_00083,uniform,5.578937965695881,5.578937965695881,0.0,True,False,401,True
test_id,test_id_uniform_00084,uniform,4.692585760888228,4.548316130882098,0.030744164807511694,True,True,401,True
test_id,test_id_uniform_00085,uniform,5.462137546168628,5.462137546168628,0.0,True,False,401,True
test_id,test_id_uniform_00086,uniform,6.353226561470795,6.353226561470795,0.0,True,False,401,True
test_id,test_id_uniform_00087,uniform,4.574956399634791,4.574956399634791,0.0,True,False,401,True
test_id,test_id_uniform_00088,uniform,5.507214934441392,5.507214934441392,0.0,True,False,401,True
test_id,test_id_uniform_00089,uniform,5.8005574491910386,5.8005574491910386,0.0,True,False,401,True
test_id,test_id_layered_00000,layered,4.854745828787836,4.733078473816417,0.025061529328672925,True,True,401,True
test_id,test_id_layered_00001,layered,4.617290167658878,4.479106933600948,0.029927344619970632,True,True,401,True
test_id,test_id_layered_00002,layered,5.007797627645255,4.8196478112790135,0.03757136976294156,True,True,401,True
test_id,test_id_layered_00003,layered,4.510415687857071,4.357122803147779,0.03398642061351168,True,True,401,True
test_id,test_id_layered_00004,layered,5.117789304348013,4.982000944839644,0.026532620128187863,True,True,401,True
test_id,test_id_layered_00005,layered,5.136976788808546,5.017780457607895,0.023203595441648364,True,True,401,True
test_id,test_id_layered_00006,layered,5.137671292667858,5.043944755322104,0.018242999990971422,True,True,401,True
test_id,test_id_layered_00007,layered,4.842286547860861,4.769578564594681,0.015015216994603411,True,True,401,True
test_id,test_id_layered_00008,layered,4.626092287731045,4.545214792066866,0.01748289714813429,True,True,401,True
test_id,test_id_layered_00009,layered,4.9810278287646845,4.824097777344798,0.031505556044806406,True,True,401,True
test_id,test_id_layered_00010,layered,5.481728524399749,5.407112056612236,0.013611850250406746,True,True,401,True
test_id,test_id_layered_00011,layered,4.870694395594683,4.719594570306646,0.03102223482234879,True,True,401,True
test_id,test_id_layered_00012,layered,4.403032247648421,4.24173226687315,0.03663384043153867,True,True,401,True
test_id,test_id_layered_00013,layered,5.178854130604269,5.178854130604269,0.0,True,False,401,True
test_id,test_id_layered_00014,layered,4.58968977341616,4.428263845589874,0.035171424605052376,True,True,401,True
test_id,test_id_layered_00015,layered,5.082975943401941,5.082975943401941,0.0,True,False,401,True
test_id,test_id_layered_00016,layered,5.393472489097975,5.393472489097975,0.0,True,False,401,True
test_id,test_id_layered_00017,layered,4.993496153792346,4.993496153792346,0.0,True,False,401,True
test_id,test_id_layered_00018,layered,5.2724902272941145,5.2724902272941145,0.0,True,False,401,True
test_id,test_id_layered_00019,layered,4.920252986823828,4.920252986823828,0.0,True,False,401,True
test_id,test_id_layered_00020,layered,4.793050182040103,4.793050182040103,0.0,True,False,401,True
