scheme,courant_axis,points_per_wavelength,angle_deg,phase_velocity_ratio,phase_error_percent,stable
fd2,0.25,18.8,15.0,0.9962210437569937,-0.3778956243006282,True
fd2,0.25,18.8,20.0,0.996600442518314,-0.33995574816859664,True
fd2,0.25,18.8,25.0,0.9970040317887225,-0.29959682112774555,True
fd2,0.25,18.8,30.0,0.9973831329193489,-0.26168670806511196,True
fd2,0.25,18.8,35.0,0.9976920724884599,-0.23079275115400755,True
fd2,0.25,18.8,40.0,0.9978936669208055,-0.21063330791945,True
fd2,0.25,18.8,45.0,0.9979636704118172,-0.20363295881827836,True
fd2,0.25,18.8,50.0,0.9978936669208055,-0.21063330791945,True
fd2,0.25,18.8,55.0,0.9976920724884599,-0.23079275115400755,True
fd2,0.25,18.8,60.0,0.9973831329193489,-0.26168670806511196,True
fd2,0.25,18.8,65.0,0.9970040317887225,-0.29959682112774555,True
fd2,0.25,18.8,70.0,0.996600442518314,-0.33995574816859664,True
fd2,0.25,18.8,75.0,0.9962210437569937,-0.3778956243006282,True
fd2,0.25,18.8,80.0,0.9959116481907536,-0.4088351809246382,True
fd2,0.25,18.8,85.0,0.9957096527608273,-0.4290347239172654,True
fd2,0.25,18.8,90.0,0.9956394909033802,-0.436050909661978,True
fd2,0.25,18.9,0.0,0.9956854836392366,-0.43145163607634096,True
fd2,0.25,18.9,5.0,0.9957549050812727,-0.4245094918727266,True
fd2,0.25,18.9,10.0,0.9959547691501666,-0.40452308498334366,True
fd2,0.25,18.9,15.0,0.9962609009508345,-0.3739099049165473,True
fd2,0.25,18.9,20.0,0.9966362988657148,-0.3363701134285191,True
fd2,0.25,18.9,25.0,0.9970356338523549,-0.2964366147645059,True
fd2,0.25,18.9,30.0,0.997410740385877,-0.25892596141230406,True
fd2,0.25,18.9,35.0,0.997716425764001,-0.22835742359990086,True
fd2,0.25,18.9,40.0,0.9979158972550721,-0.20841027449278737,True
fd2,0.25,18.9,45.0,0.9979851636559228,-0.20148363440771755,True
fd2,0.25,18.9,50.0,0.9979158972550721,-0.20841027449278737,True
fd2,0.25,18.9,55.0,0.997716425764001,-0.22835742359990086,True
fd2,0.25,18.9,60.0,0.997410740385877,-0.25892596141230406,True
fd2,0.25,18.9,65.0,0.9970356338523549,-0.2964366147645059,True
fd2,0.25,18.9,70.0,0.9966362988657148,-0.3363701134285191,True
fd2,0.25,18.9,75.0,0.9962609009508345,-0.3739099049165473,True
fd2,0.25,18.9,80.0,0.9959547691501666,-0.40452308498334366,True
fd2,0.25,18.9,85.0,0.9957549050812727,-0.4245094918727266,True
fd2,0.25,18.9,90.0,0.9956854836392366,-0.43145163607634096,True
fd2,0.25,19.0,0.0,0.995730752676295,-0.4269247323705039,True
fd2,0.25,19.0,5.0,0.9957994453613109,-0.4200554638689069,True
fd2,0.25,19.0,10.0,0.9959972116229517,-0.4002788377048261,True
fd2,0.25,19.0,15.0,0.9963001310218155,-0.36998689781845284,True
fd2,0.25,19.0,20.0,0.9966715910252026,-0.3328408974797359,True
fd2,0.25,19.0,25.0,0.9970667386151627,-0.29332613848372935,True
fd2,0.25,19.0,30.0,0.9974379133233684,-0.2562086676631603,True
fd2,0.25,19.0,35.0,0.997740395624289,-0.2259604375711044,True
fd2,0.25,19.0,40.0,0.9979377775080375,-0.20622224919625287,True
fd2,0.25,19.0,45.0,0.9980063183902754,-0.19936816097245735,True
fd2,0.25,19.0,50.0,0.9979377775080375,-0.20622224919625287,True
fd2,0.25,19.0,55.0,0.997740395624289,-0.2259604375711044,True
fd2,0.25,19.0,60.0,0.9974379133233847,-0.2562086676615283,True
fd2,0.25,19.0,65.0,0.9970667386151627,-0.29332613848372935,True
fd2,0.25,19.0,70.0,0.9966715910252026,-0.3328408974797359,True
fd2,0.25,19.0,75.0,0.9963001310218155,-0.36998689781845284,True
fd2,0.25,19.0,80.0,0.9959972116229517,-0.4002788377048261,True
fd2,0.25,19.0,85.0,0.9957994453613109,-0.4200554638689069,True
fd2,0.25,19.0,90.0,0.995730752676295,-0.4269247323705039,True
fd2,0.25,19.1,0.0,0.9957753131154331,-0.4224686884566897,True
fd2,0.25,19.1,5.0,0.9958432884583308,-0.4156711541669189,True
fd2,0.25,19.1,10.0,0.9960389897659413,-0.3961010234058704,True
fd2,0.25,19.1,15.0,0.9963387470547589,-0.36612529452411113,True
fd2,0.25,19.1,20.0,0.9967063307689079,-0.3293669231092089,True
fd2,0.25,19.1,25.0,0.9970973564549784,-0.2902643545021566,True
fd2,0.25,19.1,30.0,0.9974646608020676,-0.25353391979323625,True
fd2,0.25,19.1,35.0,0.997763990075341,-0.22360099246589993,True
fd2,0.25,19.1,40.0,0.9979593149920144,-0.20406850079855987,True
fd2,0.25,19.1,45.0,0.998027141686428,-0.1972858313571968,True
fd2,0.25,19.1,50.0,0.9979593149920144,-0.20406850079855987,True
fd2,0.25,19.1,55.0,0.997763990075341,-0.22360099246589993,True
fd2,0.25,19.1,60.0,0.9974646608020676,-0.25353391979323625,True
fd2,0.25,19.1,65.0,0.9970973564549784,-0.2902643545021566,True
fd2,0.25,19.1,70.0,0.9967063307689079,-0.3293669231092089,True
fd2,0.25,19.1,75.0,0.9963387470547589,-0.36612529452411113,True
fd2,0.25,19.1,80.0,0.9960389897659413,-0.3961010234058704,True
fd2,0.25,19.1,85.0,0.9958432884583308,-0.4156711541669189,True
fd2,0.25,19.1,90.0,0.9957753131154331,-0.4224686884566897,True
fd2,0.25,19.200000000000003,0.0,0.9958191796657812,-0.4180820334218849,True
fd2,0.25,19.200000000000003,5.0,0.9958864488443345,-0.41135511556654736,True
fd2,0.25,19.200000000000003,10.0,0.9960801173687271,-0.3919882631272853,True
fd2,0.25,19.200000000000003,15.0,0.9963767617951311,-0.36232382048688727,True
fd2,0.25,19.200000000000003,20.0,0.9967405295635761,-0.3259470436423939,True
fd2,0.25,19.200000000000003,25.0,0.9971274974804277,-0.2872502519572273,True
fd2,0.25,19.200000000000003,30.0,0.997490991656751,-0.2509008343248964,True
fd2,0.25,19.200000000000003,35.0,0.9977872169153301,-0.22127830846698782,True
fd2,0.25,19.200000000000003,40.0,0.9979805168293577,-0.20194831706422667,True
fd2,0.25,19.200000000000003,45.0,0.998047640432208,-0.19523595677920502,True
fd2,0.25,19.200000000000003,50.0,0.9979805168293577,-0.20194831706422667,True
fd2,0.25,19.200000000000003,55.0,0.9977872169153301,-0.22127830846698782,True
fd2,0.25,19.200000000000003,60.0,0.997490991656751,-0.2509008343248964,True
fd2,0.25,19.200000000000003,65.0,0.9971274974804277,-0.2872502519572273,True
fd2,0.25,19.200000000000003,70.0,0.9967405295635761,-0.3259470436423939,True
fd2,0.25,19.200000000000003,75.0,0.9963767617951311,-0.36232382048688727,True
fd2,0.25,19.200000000000003,80.0,0.9960801173687271,-0.3919882631272853,True
fd2,0.25,19.200000000000003,85.0,0.9958864488443345,-0.41135511556654736,True
fd2,0.25,19.200000000000003,90.0,0.9958191796657812,-0.4180820334218849,True
fd2,0.25,19.3,0.0,0.9958623666568713,-0.4137633343128666,True
fd2,0.25,19.3,5.0,0.9959289406177996,-0.4071059382200426,True
fd2,0.25,19.3,10.0,0.9961206078650605,-0.38793921349394855,True
fd2,0.25,19.3,15.0,0.9964141876594309,-0.35858123405690945,True
fd2,0.25,19.3,20.0,0.9967741985800501,-0.3225801419949881,True
fd2,0.25,19.3,25.0,0.9971571715392179,-0.28428284607820986,True
fd2,0.25,19.3,30.0,0.9975169144941688,-0.24830855058312062,True
fd2,0.25,19.3,35.0,0.9978100837409757,-0.2189916259024316,True
fd2,0.25,19.3,40.0,0.9980013899584511,-0.19986100415488872,True
fd2,0.25,19.3,45.0,0.9980678213374843,-0.19321786625157156,True
fd2,0.25,19.3,50.0,0.9980013899584511,-0.19986100415488872,True
fd2,0.25,19.3,55.0,0.9978100837409757,-0.2189916259024316,True
fd2,0.25,19.3,60.0,0.9975169144941688,-0.24830855058312062,True
fd2,0.25,19.3,65.0,0.9971571715392179,-0.28428284607820986,True
fd2,0.25,19.3,70.0,0.9967741985800501,-0.3225801419949881,True
fd2,0.25,19.3,75.0,0.9964141876594309,-0.35858123405690945,True
fd2,0.25,19.3,80.0,0.9961206078650605,-0.38793921349394855,True
fd2,0.25,19.3,85.0,0.9959289406177996,-0.4071059382200426,True
fd2,0.25,19.3,90.0,0.9958623666568713,-0.4137633343128666,True
fd2,0.25,19.4,0.0,0.9959048880502734,-0.409511194972656,True
fd2,0.25,19.4,5.0,0.995970777515248,-0.4029222484752015,True
fd2,0.25,19.4,10.0,0.996160474343773,-0.38395256562270275,True
fd2,0.25,19.4,15.0,0.9964510367454207,-0.3548963254579318,True
fd2,0.25,19.4,20.0,0.9968073487023075,-0.3192651297692528,True
fd2,0.25,19.4,25.0,0.9971863882261179,-0.2813611773882063,True
fd2,0.25,19.4,30.0,0.9975424376999363,-0.24575623000636648,True
fd2,0.25,19.4,35.0,0.9978325979538419,-0.21674020461580623,True
fd2,0.25,19.4,40.0,0.9980219411392504,-0.1978058860749643,True
fd2,0.25,19.4,45.0,0.9980876909395507,-0.19123090604492576,True
fd2,0.25,19.4,50.0,0.9980219411392504,-0.1978058860749643,True
fd2,0.25,19.4,55.0,0.9978325979538419,-0.21674020461580623,True
fd2,0.25,19.4,60.0,0.9975424376999363,-0.24575623000636648,True
fd2,0.25,19.4,65.0,0.9971863882261179,-0.2813611773882063,True
fd2,0.25,19.4,70.0,0.9968073487023075,-0.3192651297692528,True
fd2,0.25,19.4,75.0,0.9964510367454207,-0.3548963254579318,True
fd2,0.25,19.4,80.0,0.996160474343773,-0.38395256562270275,True
fd2,0.25,19.4,85.0,0.995970777515248,-0.4029222484752015,True
fd2,0.25,19.4,90.0,0.9959048880502734,-0.409511194972656,True
fd2,0.25,19.5,0.0,0.9959467574509521,-0.40532425490479307,True
fd2,0.25,19.5,5.0,0.9960119729222819,-0.39880270777180593,True
fd2,0.25,19.5,10.0,0.996199729559337,-0.38002704406630006,True
fd2,0.25,19.5,15.0,0.9964873208418171,-0.3512679158182874,True
fd2,0.25,19.5,20.0,0.9968399905363423,-0.3160009463657687,True
fd2,0.25,19.5,25.0,0.9972151568908361,-0.2784843109163937,True
fd2,0.25,19.5,30.0,0.9975675694453771,-0.2432430554622944,True
fd2,0.25,19.5,35.0,0.9978547667662006,-0.21452332337994484,True
fd2,0.25,19.5,40.0,0.9980421769588814,-0.19578230411185782,True
fd2,0.25,19.5,45.0,0.9981072556085391,-0.1892744391460921,True
fd2,0.25,19.5,50.0,0.9980421769588814,-0.19578230411185782,True
fd2,0.25,19.5,55.0,0.9978547667662006,-0.21452332337994484,True
fd2,0.25,19.5,60.0,0.9975675694453771,-0.2432430554622944,True
fd2,0.25,19.5,65.0,0.9972151568908361,-0.2784843109163937,True
fd2,0.25,19.5,70.0,0.9968399905363423,-0.3160009463657687,True
fd2,0.25,19.5,75.0,0.9964873208418171,-0.3512679158182874,True
fd2,0.25,19.5,80.0,0.996199729559337,-0.38002704406630006,True
fd2,0.25,19.5,85.0,0.9960119729222819,-0.39880270777180593,True
fd2,0.25,19.5,90.0,0.9959467574509521,-0.40532425490479307,True
fd2,0.25,19.6,0.0,0.9959879881180899,-0.4012011881910138,True
fd2,0.25,19.6,5.0,0.9960525398843364,-0.39474601156636036,True
fd2,0.25,19.6,10.0,0.9962383859420952,-0.3761614057904761,True
fd2,0.25,19.6,15.0,0.9965230514377581,-0.34769485622418994,True
fd2,0.25,19.6,20.0,0.9968721344186203,-0.3127865581379674,True
fd2,0.25,19.6,25.0,0.9972434866454213,-0.27565133545787157,True
fd2,0.25,19.6,30.0,0.9975923176940841,-0.24076823059159258,True
fd2,0.25,19.6,35.0,0.9978765972069442,-0.21234027930557842,True
fd2,0.25,19.6,40.0,0.9980621038368045,-0.19378961631955072,True
fd2,0.25,19.6,45.0,0.9981265215524301,-0.18734784475699096,True
fd2,0.25,19.6,50.0,0.9980621038368045,-0.19378961631955072,True
fd2,0.25,19.6,55.0,0.9978765972069442,-0.21234027930557842,True
fd2,0.25,19.6,60.0,0.9975923176940841,-0.24076823059159258,True
fd2,0.25,19.6,65.0,0.9972434866454213,-0.27565133545787157,True
fd2,0.25,19.6,70.0,0.9968721344186203,-0.3127865581379674,True
fd2,0.25,19.6,75.0,0.9965230514377581,-0.34769485622418994,True
fd2,0.25,19.6,80.0,0.9962383859420952,-0.3761614057904761,True
fd2,0.25,19.6,85.0,0.9960525398843364,-0.39474601156636036,True
fd2,0.25,19.6,90.0,0.9959879881180899,-0.4012011881910138,True
fd2,0.25,19.700000000000003,0.0,0.9960285929755385,-0.3971407024461526,True
fd2,0.25,19.700000000000003,5.0,0.9960924911169564,-0.39075088830435867,True
fd2,0.25,19.700000000000003,10.0,0.9962764556081313,-0.3723544391868727,True
fd2,0.25,19.700000000000003,15.0,0.9965582397319104,-0.3441760268089622,True
fd2,0.25,19.700000000000003,20.0,0.9969037904242168,-0.309620957578316,True
fd2,0.25,19.700000000000003,25.0,0.9972713863714194,-0.27286136285805673,True
fd2,0.25,19.700000000000003,30.0,0.9976166902081682,-0.2383309791831767,True
fd2,0.25,19.700000000000003,35.0,0.9978980961270092,-0.21019038729908068,True
fd2,0.25,19.700000000000003,40.0,0.9980817280300223,-0.19182719699777362,True
fd2,0.25,19.700000000000003,45.0,0.9981454948220598,-0.1854505177940169,True
fd2,0.25,19.700000000000003,50.0,0.9980817280300223,-0.19182719699777362,True
fd2,0.25,19.700000000000003,55.0,0.9978980961270092,-0.21019038729908068,True
fd2,0.25,19.700000000000003,60.0,0.9976166902081682,-0.2383309791831767,True
fd2,0.25,19.700000000000003,65.0,0.9972713863714194,-0.27286136285805673,True
fd2,0.25,19.700000000000003,70.0,0.9969037904242168,-0.309620957578316,True
fd2,0.25,19.700000000000003,75.0,0.9965582397319104,-0.3441760268089622,True
fd2,0.25,19.700000000000003,80.0,0.9962764556081313,-0.3723544391868727,True
fd2,0.25,19.700000000000003,85.0,0.9960924911169564,-0.39075088830435867,True
fd2,0.25,19.700000000000003,90.0,0.9960285929755385,-0.3971407024461526,True
fd2,0.25,19.8,0.0,0.9960685846220695,-0.3931415377930514,True
fd2,0.25,19.8,5.0,0.996131839015797,-0.3868160984202951,True
fd2,0.25,19.8,10.0,0.9963139503686225,-0.36860496313775304,True
fd2,0.25,19.8,15.0,0.9965928966411323,-0.3407103358867736,True
fd2,0.25,19.8,20.0,0.9969349683747152,-0.306503162528482,True
fd2,0.25,19.8,25.0,0.9972988647269573,-0.27011352730427207,True
fd2,0.25,19.8,30.0,0.9976406945543917,-0.23593054456082507,True
fd2,0.25,19.8,35.0,0.9979192702048821,-0.20807297951178638,True
fd2,0.25,19.8,40.0,0.9981010556379007,-0.1898944362099253,True
fd2,0.25,19.8,45.0,0.998164181315775,-0.1835818684224999,True
fd2,0.25,19.8,50.0,0.9981010556379184,-0.18989443620816004,True
fd2,0.25,19.8,55.0,0.9979192702048821,-0.20807297951178638,True
fd2,0.25,19.8,60.0,0.9976406945543917,-0.23593054456082507,True
fd2,0.25,19.8,65.0,0.9972988647269573,-0.27011352730427207,True
fd2,0.25,19.8,70.0,0.9969349683747152,-0.306503162528482,True
fd2,0.25,19.8,75.0,0.9965928966411323,-0.3407103358867736,True
fd2,0.25,19.8,80.0,0.9963139503686225,-0.36860496313775304,True
fd2,0.25,19.8,85.0,0.996131839015797,-0.3868160984202951,True
fd2,0.25,19.8,90.0,0.9960685846220695,-0.3931415377930514,True
fd2,0.25,19.9,0.0,0.9961079753409924,-0.389202465900762,True
fd2,0.25,19.9,5.0,0.9961705956661656,-0.3829404333834385,True
fd2,0.25,19.9,10.0,0.9963508817391521,-0.36491182608479056,True
fd2,0.25,19.9,15.0,0.9966270328090894,-0.3372967190910625,True
fd2,0.25,19.9,20.0,0.996965677845844,-0.30343221541559995,True
fd2,0.25,19.9,25.0,0.997325930153384,-0.26740698466160007,True
fd2,0.25,19.9,30.0,0.9976643381099771,-0.23356618900228776,True
fd2,0.25,19.9,35.0,0.9979401259517391,-0.20598740482609124,True
fd2,0.25,19.9,40.0,0.9981200926069589,-0.18799073930411137,True
fd2,0.25,19.9,45.0,0.9981825867841362,-0.18174132158638168,True
fd2,0.25,19.9,50.0,0.9981200926069589,-0.18799073930411137,True
fd2,0.25,19.9,55.0,0.9979401259517391,-0.20598740482609124,True
fd2,0.25,19.9,60.0,0.9976643381099771,-0.23356618900228776,True
fd2,0.25,19.9,65.0,0.997325930153384,-0.26740698466160007,True
fd2,0.25,19.9,70.0,0.996965677845844,-0.30343221541559995,True
fd2,0.25,19.9,75.0,0.9966270328090894,-0.3372967190910625,True
fd2,0.25,19.9,80.0,0.9963508817391521,-0.36491182608479056,True
fd2,0.25,19.9,85.0,0.9961705956661656,-0.3829404333834385,True
fd2,0.25,19.9,90.0,0.9961079753409924,-0.389202465900762,True
fd2,0.25,20.0,0.0,0.996146777109685,-0.3853222890314978,True
fd2,0.25,20.0,5.0,0.9962087728523711,-0.3791227147628917,True
fd2,0.25,20.0,10.0,0.9963872609484449,-0.3612739051555125,True
fd2,0.25,20.0,15.0,0.9966606586142758,-0.3339341385724226,True
fd2,0.25,20.0,20.0,0.9969959281748528,-0.300407182514717,True
fd2,0.25,20.0,25.0,0.9973525908817267,-0.2647409118273325,True
fd2,0.25,20.0,30.0,0.9976876280683492,-0.23123719316507918,True
fd2,0.25,20.0,35.0,0.9979606697163743,-0.20393302836256844,True
fd2,0.25,20.0,40.0,0.9981388447354055,-0.18611552645945162,True
fd2,0.25,20.0,45.0,0.998200716834222,-0.17992831657780428,True
fd2,0.25,20.0,50.0,0.9981388447354055,-0.18611552645945162,True
fd2,0.25,20.0,55.0,0.9979606697163925,-0.20393302836074767,True
fd2,0.25,20.0,60.0,0.9976876280683492,-0.23123719316507918,True
fd2,0.25,20.0,65.0,0.9973525908817267,-0.2647409118273325,True
fd2,0.25,20.0,70.0,0.9969959281748528,-0.300407182514717,True
fd2,0.25,20.0,75.0,0.9966606586142758,-0.3339341385724226,True
fd2,0.25,20.0,80.0,0.9963872609484449,-0.3612739051555125,True
fd2,0.25,20.0,85.0,0.9962087728523711,-0.3791227147628917,True
fd2,0.25,20.0,90.0,0.996146777109685,-0.3853222890314978,True
fd2,0.25,20.1,0.0,0.9961850016086333,-0.3814998391366675,True
fd2,0.25,20.1,5.0,0.9962463820666291,-0.3753617933370923,True
fd2,0.25,20.1,10.0,0.996423098946904,-0.3576901053096049,True
fd2,0.25,20.1,15.0,0.9966937841780115,-0.3306215821988534,True
fd2,0.25,20.1,20.0,0.997025728467499,-0.29742715325009605,True
fd2,0.25,20.1,25.0,0.9973788549389822,-0.2621145061017849,True
fd2,0.25,20.1,30.0,0.9977105714445326,-0.2289428555467432,True
fd2,0.25,20.1,35.0,0.9979809076901913,-0.20190923098086788,True
fd2,0.25,20.1,40.0,0.9981573176775707,-0.18426823224293454,True
fd2,0.25,20.1,45.0,0.9982185769340178,-0.17814230659821684,True
fd2,0.25,20.1,50.0,0.9981573176775707,-0.18426823224293454,True
fd2,0.25,20.1,55.0,0.9979809076901913,-0.20190923098086788,True
fd2,0.25,20.1,60.0,0.9977105714445326,-0.2289428555467432,True
fd2,0.25,20.1,65.0,0.9973788549389822,-0.2621145061017849,True
fd2,0.25,20.1,70.0,0.997025728467499,-0.29742715325009605,True
fd2,0.25,20.1,75.0,0.9966937841780115,-0.3306215821988534,True
fd2,0.25,20.1,80.0,0.996423098946904,-0.3576901053096049,True
fd2,0.25,20.1,85.0,0.9962463820666291,-0.3753617933370923,True
fd2,0.25,20.1,90.0,0.9961850016086333,-0.3814998391366675,True
fd2,0.25,20.2,0.0,0.9962226602302404,-0.377733976975958,True
fd2,0.25,20.2,5.0,0.996283434517699,-0.37165654823010374,True
fd2,0.25,20.2,10.0,0.996458406414901,-0.3541593585098979,True
fd2,0.25,20.2,15.0,0.9967264193719906,-0.32735806280094204,True
fd2,0.25,20.2,20.0,0.9970550876050253,-0.29449123949747413,True
fd2,0.25,20.2,25.0,0.9974047301541571,-0.2595269845842907,True
fd2,0.25,20.2,30.0,0.9977331750805343,-0.22668249194657264,True
fd2,0.25,20.2,35.0,0.9980008459117238,-0.19991540882762227,True
fd2,0.25,20.2,40.0,0.9981755169482138,-0.18244830517861743,True
fd2,0.25,20.2,45.0,0.9982361724164295,-0.17638275835705208,True
fd2,0.25,20.2,50.0,0.9981755169482138,-0.18244830517861743,True
fd2,0.25,20.2,55.0,0.9980008459117238,-0.19991540882762227,True
fd2,0.25,20.2,60.0,0.9977331750805343,-0.22668249194657264,True
fd2,0.25,20.2,65.0,0.9974047301541571,-0.2595269845842907,True
fd2,0.25,20.2,70.0,0.9970550876050066,-0.2944912394993393,True
fd2,0.25,20.2,75.0,0.9967264193719906,-0.32735806280094204,True
fd2,0.25,20.2,80.0,0.996458406414901,-0.3541593585098979,True
fd2,0.25,20.2,85.0,0.996283434517699,-0.37165654823010374,True
fd2,0.25,20.2,90.0,0.9962226602302404,-0.377733976975958,True
fd2,0.25,20.3,0.0,0.9962597640873281,-0.37402359126719187,True
fd2,0.25,20.3,5.0,0.9963199411392901,-0.36800588607098783,True
fd2,0.25,20.3,10.0,0.996493193770667,-0.35068062293329705,True
fd2,0.25,20.3,15.0,0.9967585738255907,-0.32414261744092565,True
fd2,0.25,20.3,20.0,0.9970840142506519,-0.2915985749348149,True
fd2,0.25,20.3,25.0,0.9974302241640987,-0.25697758359013445,True
fd2,0.25,20.3,30.0,0.9977554456502895,-0.22445543497104925,True
fd2,0.25,20.3,35.0,0.9980204902711726,-0.19795097288274333,True
fd2,0.25,20.3,40.0,0.9981934479265512,-0.18065520734488194,True
fd2,0.25,20.3,45.0,0.9982535084833618,-0.17464915166381934,True
fd2,0.25,20.3,50.0,0.9981934479265512,-0.18065520734488194,True
fd2,0.25,20.3,55.0,0.9980204902711726,-0.19795097288274333,True
fd2,0.25,20.3,60.0,0.9977554456502895,-0.22445543497104925,True
fd2,0.25,20.3,65.0,0.9974302241640987,-0.25697758359013445,True
fd2,0.25,20.3,70.0,0.9970840142506519,-0.2915985749348149,True
fd2,0.25,20.3,75.0,0.9967585738255907,-0.32414261744092565,True
fd2,0.25,20.3,80.0,0.996493193770667,-0.35068062293329705,True
fd2,0.25,20.3,85.0,0.9963199411392901,-0.36800588607098783,True
fd2,0.25,20.3,90.0,0.9962597640873281,-0.37402359126719187,True
fd2,0.25,20.400000000000002,0.0,0.9962963240212482,-0.37036759787517637,True
fd2,0.25,20.400000000000002,5.0,0.9963559125980441,-0.36440874019558755,True
fd2,0.25,20.400000000000002,10.0,0.9965274711780145,-0.34725288219854544,True
fd2,0.25,20.400000000000002,15.0,0.9967902569330883,-0.32097430669116855,True
fd2,0.25,20.400000000000002,20.0,0.9971125168560863,-0.28874831439137383,True
fd2,0.25,20.400000000000002,25.0,0.9974553444191052,-0.25446555808947835,True
fd2,0.25,20.400000000000002,30.0,0.997777389664733,-0.222261033526705,True
fd2,0.25,20.400000000000002,35.0,0.9980398465147932,-0.19601534852068392,True
fd2,0.25,20.400000000000002,40.0,0.9982111158603171,-0.17888841396829225,True
fd2,0.25,20.400000000000002,45.0,0.9982705902094506,-0.17294097905493633,True
fd2,0.25,20.400000000000002,50.0,0.9982111158603171,-0.17888841396829225,True
fd2,0.25,20.400000000000002,55.0,0.9980398465147932,-0.19601534852068392,True
fd2,0.25,20.400000000000002,60.0,0.997777389664733,-0.222261033526705,True
fd2,0.25,20.400000000000002,65.0,0.9974553444191052,-0.25446555808947835,True
fd2,0.25,20.400000000000002,70.0,0.9971125168560863,-0.28874831439137383,True
fd2,0.25,20.400000000000002,75.0,0.9967902569330883,-0.32097430669116855,True
fd2,0.25,20.400000000000002,80.0,0.9965274711780145,-0.34725288219854544,True
fd2,0.25,20.400000000000002,85.0,0.9963559125980441,-0.36440874019558755,True
fd2,0.25,20.400000000000002,90.0,0.9962963240212482,-0.37036759787517637,True
fd2,0.25,20.5,0.0,0.9963323506099414,-0.36676493900585916,True
fd2,0.25,20.5,5.0,0.9963913593013598,-0.36086406986401975,True
fd2,0.25,20.5,10.0,0.996561248553728,-0.3438751446272037,True
fd2,0.25,20.5,15.0,0.9968214778604403,-0.3178522139559714,True
fd2,0.25,20.5,20.0,0.9971406036675522,-0.28593963324478056,True
fd2,0.25,20.5,25.0,0.9974800981883872,-0.2519901811612768,True
fd2,0.25,20.5,30.0,0.9977990134764798,-0.22009865235201875,True
fd2,0.25,20.5,35.0,0.9980589202491207,-0.19410797508793154,True
fd2,0.25,20.5,40.0,0.9982285258695585,-0.17714741304415416,True
fd2,0.25,20.5,45.0,0.9982874225459432,-0.17125774540568406,True
fd2,0.25,20.5,50.0,0.9982285258695585,-0.17714741304415416,True
fd2,0.25,20.5,55.0,0.9980589202491207,-0.19410797508793154,True
fd2,0.25,20.5,60.0,0.9977990134764798,-0.22009865235201875,True
fd2,0.25,20.5,65.0,0.9974800981883872,-0.2519901811612768,True
fd2,0.25,20.5,70.0,0.9971406036675522,-0.28593963324478056,True
fd2,0.25,20.5,75.0,0.9968214778604403,-0.3178522139559714,True
fd2,0.25,20.5,80.0,0.996561248553728,-0.3438751446272037,True
fd2,0.25,20.5,85.0,0.9963913593013598,-0.36086406986401975,True
fd2,0.25,20.5,90.0,0.9963323506099414,-0.36676493900585916,True
fd2,0.25,20.6,0.0,0.9963678541754281,-0.3632145824571942,True
fd2,0.25,20.6,5.0,0.996426291404941,-0.3573708595059011,True
fd2,0.25,20.6,10.0,0.9965945355747455,-0.34054644252544675,True
fd2,0.25,20.6,15.0,0.9968522455519081,-0.31477544480918995,True
fd2,0.25,20.6,20.0,0.9971682827318984,-0.2831717268101608,True
fd2,0.25,20.6,25.0,0.997504492565284,-0.24955074347160489,True
fd2,0.25,20.6,30.0,0.9978203232843977,-0.21796767156022634,True
fd2,0.25,20.6,35.0,0.9980777169449176,-0.19222830550823522,True
fd2,0.25,20.6,40.0,0.9982456829503356,-0.17543170496644445,True
fd2,0.25,20.6,45.0,0.9983040103241012,-0.16959896758987902,True
fd2,0.25,20.6,50.0,0.9982456829503356,-0.17543170496644445,True
fd2,0.25,20.6,55.0,0.9980777169449176,-0.19222830550823522,True
fd2,0.25,20.6,60.0,0.9978203232843977,-0.21796767156022634,True
fd2,0.25,20.6,65.0,0.997504492565284,-0.24955074347160489,True
fd2,0.25,20.6,70.0,0.9971682827318984,-0.2831717268101608,True
fd2,0.25,20.6,75.0,0.9968522455519081,-0.31477544480918995,True
fd2,0.25,20.6,80.0,0.9965945355747455,-0.34054644252544675,True
fd2,0.25,20.6,85.0,0.996426291404941,-0.3573708595059011,True
fd2,0.25,20.6,90.0,0.9963678541754281,-0.3632145824571942,True
fd2,0.25,20.7,0.0,0.9964028447912866,-0.35971552087133984,True
fd2,0.25,20.7,5.0,0.9964607188199848,-0.353928118001523,True
fd2,0.25,20.7,10.0,0.996627341685081,-0.33726583149189526,True
fd2,0.25,20.7,15.0,0.996882568736451,-0.311743126354902,True
fd2,0.25,20.7,20.0,0.9971955619022549,-0.280443809774511,True
fd2,0.25,20.7,25.0,0.9975285344724041,-0.24714655275959174,True
fd2,0.25,20.7,30.0,0.9978413251381448,-0.215867486185517,True
fd2,0.25,20.7,35.0,0.9980962419412084,-0.19037580587916159,True
fd2,0.25,20.7,40.0,0.9982625919783236,-0.17374080216764343,True
fd2,0.25,20.7,45.0,0.9983203582587784,-0.16796417412215936,True
fd2,0.25,20.7,50.0,0.9982625919783236,-0.17374080216764343,True
fd2,0.25,20.7,55.0,0.9980962419412084,-0.19037580587916159,True
fd2,0.25,20.7,60.0,0.9978413251381448,-0.215867486185517,True
fd2,0.25,20.7,65.0,0.9975285344724041,-0.24714655275959174,True
